Date,cazhi,f,pl,t,p
2021/1/17 5:17,20.42,24.950001,5760.7998,228.3,0.85900003
2021/1/17 6:17,25.37,25.671,5849.9702,227.2,0.86900002
2021/1/17 7:17,25.57,24.724001,5621.96,227.10001,0.87
2021/1/17 8:17,22.16,25.118,5627.6001,225.2,0.87800002
2021/1/17 9:17,25.54,25.421,5782.2798,222.60001,0.86000001
2021/1/17 10:17,25.64,25.841999,5818.29,222,0.86799997
2021/1/17 11:17,26.15,25.110001,5706.7798,222.60001,0.861
2021/1/17 12:17,25.95,25.554001,5620.8701,222.89999,0.89200002
2021/1/17 13:17,26.56,25.645,5752.1201,222.60001,0.87300003
2021/1/17 14:17,28.45,26.045,5892.0498,223.89999,0.86799997
2021/1/17 15:17,28.84,28.917999,6380.3999,226.3,0.89700001
2021/1/17 16:17,26.25,28.294001,6392.1201,226.60001,0.87599999
2021/1/17 17:17,28.14,19.836,4100.9399,222.3,0.95099998
2021/1/17 18:17,28.67,28.782,6549.3999,227.2,0.87
2021/1/17 19:17,28.39,28.882,6658.5298,229.2,0.86199999
2021/1/17 20:17,28.77,28.794001,6501.8901,230,0.884
2021/1/17 21:17,28.49,27.934999,6586.0698,229,0.84100002
2021/1/17 22:17,28.57,28.528999,6429.4302,227.3,0.87900001
2021/1/17 23:17,26.24,28.471001,6474.5601,227.8,0.87199998
2021/1/18 0:17,26.74,19.521,4287.9502,224.89999,0.898
2021/1/18 1:17,28.69,28.318001,6700.6099,228.10001,0.83600003
2021/1/18 2:17,29.47,29.417999,6732.0698,229,0.86900002
2021/1/18 3:17,25.77,29.32,6807.5698,228.89999,0.85500002
2021/1/18 4:17,29.37,29.722,7076.3701,227.10001,0.829
2021/1/18 5:17,29.69,29.323999,6696.2798,227.5,0.86699998
2021/1/18 6:17,29.28,29.583,6893.0498,228,0.85000002
2021/1/18 7:17,29.5,29.712,6929.4902,227,0.847
2021/1/18 8:17,29.35,29.127001,6688.25,227.60001,0.86199999
2021/1/18 9:17,29.5,29.055,6737.71,226.60001,0.85100001
2021/1/18 10:17,29.02,29.139999,6527.71,223.39999,0.87599999
2021/1/18 11:17,29.17,29.285,6802.5801,224.2,0.84500003
2021/1/18 12:17,29.17,29.207001,6552.6602,225.10001,0.87900001
2021/1/18 13:17,28.89,28.863001,6620.1299,225.60001,0.85900003
2021/1/18 14:17,26.39,28.742001,6596.48,225.10001,0.85699999
2021/1/18 15:17,28.92,28.707001,6478.8999,226.3,0.87599999
2021/1/18 16:17,28.52,28.798,6757.46,227.10001,0.84100002
2021/1/18 17:17,28.65,28.958,6803.8799,226.10001,0.838
2021/1/18 18:17,28.76,28.854,6747.04,225.39999,0.84100002
2021/1/18 19:17,27.13,28.743,6624.8999,227.39999,0.85900003
2021/1/18 20:17,27.06,28.635,6703,226.89999,0.84299999
2021/1/18 21:17,29.04,27.332001,6182.98,225.7,0.87400001
2021/1/18 22:17,29.09,29.112,7036.0098,227.7,0.81599998
2021/1/18 23:17,28.91,28.982,6945.7598,227.8,0.824
2021/1/19 0:17,28.89,28.695999,6744.4399,228.60001,0.84299999
2021/1/19 1:17,29.27,28.612,6715.3701,227.39999,0.84200001
2021/1/19 2:17,28.69,28.917999,6916.04,228.5,0.82700002
2021/1/19 3:17,28.57,28.566,6735.1099,228,0.83899999
2021/1/19 4:17,25.58,29.073999,6850.96,227.3,0.838
2021/1/19 5:17,28.8,28.902,6898.04,228.2,0.82700002
2021/1/19 6:17,28.68,28.218,6548.3198,227.89999,0.85399997
2021/1/19 7:17,23.08,28.459,6636.1802,227,0.847
2021/1/19 8:17,14.66,14.801,3161.1299,218.5,0.91000003
2021/1/19 9:17,14.83,14.83,3162.21,217.5,0.90899998
2021/1/19 10:18,16.77,15.04,3265.05,217,0.89099997
2021/1/19 11:18,19.11,20.016001,4459.9902,221.7,0.87699997
2021/1/19 12:17,15.69,18.691,4067.53,222.8,0.90200001
2021/1/19 13:18,17.55,17.358,3851.45,221.2,0.88
2021/1/19 14:18,15.98,17.702,3935.6299,218.8,0.87300003
2021/1/19 15:18,19.95,17.295,3832.8,219.39999,0.87699997
2021/1/19 16:18,18.73,19.752001,4362.1499,222,0.88599998
2021/1/19 17:18,18.36,18.256001,4062.54,222.2,0.88
2021/1/19 18:18,23.64,25.209999,5782.9302,224.89999,0.85799998
2021/1/19 19:18,24.78,24.761,5781.1899,226.39999,0.84500003
2021/1/19 20:18,24.67,24.632,5657.3198,226.39999,0.86000001
2021/1/19 21:18,23.46,24.489,5694.4199,227.5,0.85100001
2021/1/19 22:18,24.64,24.830999,5717.4102,227.5,0.86000001
2021/1/19 23:18,24.659,24.775,6037.4102,226.8,0.80699998
2021/1/20 0:18,23.952,17.122,3745.5801,223.60001,0.89899999
2021/1/20 1:18,24.859,26.992001,6252.1899,228,0.85500002
2021/1/20 2:18,25.26,26.584999,6339.6201,228,0.829
2021/1/20 3:18,24.929,26.861,6381.7002,229.7,0.83600003
2021/1/20 4:18,22.532,27.525999,6786.5298,230.39999,0.80500001
2021/1/20 5:18,27.218,27.297001,6230.71,228.5,0.87
2021/1/20 6:18,24.272,27.523001,6226.3701,230.2,0.88200003
2021/1/20 7:18,26.808,20.028999,4674.77,229.10001,0.85100001
2021/1/20 8:18,25.661,27.143999,6283.21,229.39999,0.85900003
2021/1/20 9:18,17.39,27.219,6200.9902,225.39999,0.86500001
2021/1/20 10:18,27.61,11.275,2433.71,215.5,0.89300001
2021/1/20 11:18,27.291,27.945,6460.2402,227,0.85500002
2021/1/20 12:18,26.74,27.228001,5969.9399,228.7,0.90899998
2021/1/20 13:18,25.609,26.364,6039.3599,227,0.86299998
2021/1/20 14:18,13.209,13.334,2869.55,217.3,0.89999998
2021/1/20 15:18,13.301,13.281,2892.98,217.60001,0.889
2021/1/20 16:18,13.301,13.369,2845.26,217.60001,0.91100001
2021/1/20 17:18,10.17,13.122,2738.73,218.7,0.93199998
2021/1/20 18:18,12.679,12.748,2744.3799,218.2,0.90200001
2021/1/20 19:18,14.03,9.6709995,2019.34,218.10001,0.93099999
2021/1/20 20:18,17.711,19.607,4436.3398,224.8,0.87
2021/1/20 21:18,26.798,26.261999,6374.3301,229.10001,0.81599998
2021/1/20 22:18,24.881,26.66,6218.7798,230.7,0.85500002
2021/1/20 23:18,25.719,27.427,6538.3398,232.3,0.838
2021/1/21 0:18,25.121,18.523001,4006.1399,227.89999,0.92000002
2021/1/21 1:18,27.401,26.462999,6417.0698,235.39999,0.82999998
2021/1/21 2:18,22.839,27.639,6617.52,233.8,0.838
2021/1/21 3:18,26.85,18.66,4328.7402,230.3,0.85900003
2021/1/21 4:18,27.311,27.610001,6324.21,233.8,0.87800002
2021/1/21 5:18,27.4,27.351999,6458.5,234.60001,0.852
2021/1/21 6:18,27.719,27.436001,6410.77,233,0.85799998
2021/1/21 7:18,25.201,27.486,6380.3999,230.60001,0.85900003
2021/1/21 8:18,28.019,29.934,7194.6001,229.89999,0.82599998
2021/1/21 9:18,27.901,27.705999,6353.7202,225.3,0.85900003
2021/1/21 10:18,27.738,27.864,6504.2798,227.10001,0.84600002
2021/1/21 11:18,27.852,27.128,6368.04,227.5,0.84200001
2021/1/21 12:18,27.849,27.797001,6548.75,229.10001,0.84200001
2021/1/21 13:18,27.36,27.655001,6434.2002,228.89999,0.85299999
2021/1/21 14:18,27.55,27.667,6429.4302,226.8,0.85000002
2021/1/21 15:18,25.959,27.452,6512.3101,225.2,0.82800001
2021/1/21 16:18,25.772,16.097,3539.9199,220.60001,0.88700002
2021/1/21 17:18,26.639,28.097,6510.3501,226,0.85100001
2021/1/21 18:18,25.06,15.025,3251.3799,220.89999,0.903
2021/1/21 19:18,25.16,28.392,6573.7002,229.39999,0.85900003
2021/1/21 20:18,29.11,31.106001,7445.8301,227.39999,0.824
2021/1/21 21:18,28.13,28.475,6706.6899,229.5,0.84299999
2021/1/21 22:18,26.831,26.305,6127.2202,229,0.852
2021/1/21 23:18,26.798,26.648001,6368.04,228,0.82700002
2021/1/22 0:18,24.282,26.59,6207.0601,227.89999,0.84799999
2021/1/22 1:18,27.029,26.857,6447.8701,228.7,0.824
2021/1/22 2:18,26.83,27.045,6078.4102,227.5,0.88200003
2021/1/22 3:18,26.789,26.796,6202.7202,229.39999,0.85900003
2021/1/22 4:18,26.922,26.940001,6405.7798,229.8,0.83499998
2021/1/22 5:18,27.148,27.212999,6442.4502,228.39999,0.83600003
2021/1/22 6:18,27,27.252001,6393.4199,227.8,0.84299999
2021/1/22 7:18,25.461,26.634001,6140.8901,228.39999,0.86000001
2021/1/22 8:18,23.401,26.542999,5886.4102,225.89999,0.89099997
2021/1/22 9:18,21.299,27.021,6486.27,225,0.81699997
2021/1/22 10:18,27.13,24.833,5565.1201,222.89999,0.875
2021/1/22 11:18,27.071,27.009001,6249.7998,224.8,0.84899998
2021/1/22 12:18,26.818,26.83,6285.1602,224.7,0.838
2021/1/22 13:18,26.74,26.927999,6116.1602,225.39999,0.86799997
2021/1/22 14:19,26.641,26.596001,6142.1899,228.8,0.86000001
2021/1/22 15:19,26.791,26.356001,6048.6899,233.8,0.87699997
2021/1/22 16:19,26.529,26.597,6374.3301,233.39999,0.83600003
2021/1/22 17:19,24.289,25.903,6078.4102,230.3,0.84899998
2021/1/22 18:19,24.721,25.069,5929.7998,226.39999,0.833
2021/1/22 19:19,22.43,24.615,5485.9302,225.39999,0.88599998
2021/1/22 20:19,24.58,25.207001,5862.3301,226.3,0.84799999
2021/1/22 21:19,25.25,25.080999,5810.9199,226.10001,0.85100001
2021/1/22 22:19,23,26.787001,6369.9902,227.39999,0.82999998
2021/1/22 23:19,26.849,26.743999,6220.73,228.39999,0.852
2021/1/23 0:19,27,26.775,6161.29,229.2,0.86400002
2021/1/23 1:19,26.76,26.531,6716.6699,228.89999,0.77899998
2021/1/23 2:19,26.781,27.153999,6633.1401,229,0.81
2021/1/23 3:19,26.821,26.733,6442.4502,228.39999,0.82099998
2021/1/23 4:19,27.148,27.127001,6382.3501,228.60001,0.84200001
2021/1/23 5:19,26.891,26.921,6184.7202,229.39999,0.866
2021/1/23 6:19,26.99,27.003,6366.73,229,0.84100002
2021/1/23 7:19,27.23,26.948999,6249.1499,226.39999,0.85100001
2021/1/23 8:19,26.95,27.017,6252.8398,226.39999,0.85299999
2021/1/23 9:19,23.23,26.921,6186.02,225.2,0.85699999
2021/1/23 10:19,23.11,17.299,3928.6899,225.89999,0.86900002
2021/1/23 11:19,23.839,23.697001,5363.1401,223.8,0.86799997
2021/1/23 12:19,25.161,23.632999,5288.29,224.3,0.87900001
2021/1/23 13:19,25.49,25.929001,5908.7598,224,0.86199999
2021/1/23 14:19,20.029,18.997,4329.3901,225.3,0.86400002
2021/1/23 15:19,26.561,25.294001,5654.9302,222.7,0.87599999
2021/1/23 16:19,25.25,26.025,5760.1499,223.2,0.88700002
2021/1/23 17:19,24.92,24.461,5500.0298,223.39999,0.87300003
2021/1/23 18:19,23.759,24.290001,5306.9502,224.5,0.90200001
2021/1/23 19:19,21.92,21.603001,4947.25,224.5,0.85799998
2021/1/23 20:19,22.071,21.923,5012.77,224.89999,0.86000001
2021/1/23 21:19,20.8,22.271,5143.3701,225.10001,0.852
2021/1/23 22:19,25.77,25.433001,5916.79,225.10001,0.84500003
2021/1/23 23:19,26.09,25.843,6012.0298,226.10001,0.847
2021/1/24 0:19,25.929,26.287001,6036.7598,226.8,0.861
2021/1/24 1:19,24.791,25.896999,5979.9199,226.3,0.85500002
2021/1/24 2:19,25.901,28.152,6790.21,226.3,0.815
2021/1/24 3:19,27.539,30.547001,7289.4102,227.39999,0.82700002
2021/1/24 4:19,26,26.000999,5893.1401,228.39999,0.87699997
2021/1/24 5:19,26,26.402,6129.1802,228.2,0.85399997
2021/1/24 6:19,26.269,26.129999,6023.7402,227.7,0.85900003
2021/1/24 7:19,26.08,26.267,6185.3701,227.10001,0.838
2021/1/24 8:19,19.5,26.587,6230.71,225.7,0.83999997
2021/1/24 9:19,19.151,19.023001,4269.29,219.60001,0.866
2021/1/24 10:19,18.58,18.989,4191.8398,223.10001,0.889
2021/1/24 11:19,17.68,10.773,2251.04,219.10001,0.93199998
2021/1/24 12:19,20.07,18.906,4172.75,222.60001,0.88800001
2021/1/24 13:19,22.939,19.656,4385.1401,221.7,0.87599999
2021/1/24 14:19,26.772,27.056999,6041.1001,225.89999,0.88200003
2021/1/24 15:19,22.119,27.046,6322.2598,228.39999,0.84799999
2021/1/24 16:19,25.141,20.304001,4549.8101,225.60001,0.88099998
2021/1/24 17:19,25.849,26.910999,6254.1401,228.5,0.85299999
2021/1/24 18:19,25.731,25.382999,5934.1401,224.89999,0.83999997
2021/1/24 19:19,25.859,25.548,5932.1899,225.39999,0.847
2021/1/24 20:19,25.69,25.639,5905.5,224.3,0.852
2021/1/24 21:19,25.759,25.815001,5776.2002,223.60001,0.87800002
2021/1/24 22:19,22.711,25.49,5995.3198,224.39999,0.83399999
2021/1/24 23:19,25.571,19.483999,4365.8301,221.5,0.87199998
2021/1/25 0:19,25.679,25.625999,6041.75,226.2,0.83499998
2021/1/25 1:19,25.471,25.573999,5868.4102,226.2,0.86000001
2021/1/25 2:19,25.519,25.646999,6116.1602,226.60001,0.82599998
2021/1/25 3:19,24.889,24.875999,6047.3901,225.8,0.80699998
2021/1/25 4:19,25.201,24.747999,5846.71,225.10001,0.83099997
2021/1/25 5:19,25.53,25.149,5815.2598,226.3,0.85299999
2021/1/25 6:19,25.42,25.48,5790.96,225.39999,0.86699998
2021/1/25 7:19,25.33,25.316,5948.8901,225.7,0.83700001
2021/1/25 8:19,23.689,23.927,5628.25,223.89999,0.833
2021/1/25 9:19,24,23.924999,5631.9399,227.39999,0.83899999
2021/1/25 10:19,25.541,25.363001,6100.54,228.10001,0.82099998
2021/1/25 11:19,23.359,25.367001,6145.8799,225.8,0.81
2021/1/25 12:19,24.721,17.780001,3855.1399,220.89999,0.90100002
2021/1/25 13:19,18.721,22.209,4999.1001,225.39999,0.87599999
2021/1/25 14:19,26.308,23.749001,5456.6401,226.8,0.86000001
2021/1/25 15:19,24.76,26.295,6072.77,230.3,0.86299998
2021/1/25 16:20,26.561,26.674,6026.3398,228.2,0.87900001
2021/1/25 17:20,26.48,26.733999,6298.1802,228.7,0.84100002
2021/1/25 18:20,26.68,26.750999,6171.2598,227.89999,0.85900003
2021/1/25 19:20,26.42,26.673,6327.8999,227.10001,0.83200002
2021/1/25 20:20,26.42,26.156,6096.8501,227.2,0.84799999
2021/1/25 21:20,25.291,26.344,6147.6201,226.8,0.84600002
2021/1/25 22:20,26.439,26.434999,6145.8799,227.89999,0.852
2021/1/25 23:20,26.459,26.377001,6209.0098,227.5,0.83999997
2021/1/26 0:20,26.442,26.379999,6040.0098,226.89999,0.86400002
2021/1/26 1:20,26.67,26.438,6252.1899,226.2,0.833
2021/1/26 2:20,25.759,26.865,6199.0298,225.39999,0.85299999
2021/1/26 3:20,26.5,25.867001,5986.6401,224.39999,0.84799999
2021/1/26 4:20,28.27,27.733999,6458.5,226.10001,0.84600002
2021/1/26 5:20,28.16,28.322001,6610.1499,225.10001,0.84200001
2021/1/26 6:20,28.061,28.134001,6530.96,225.39999,0.84799999
2021/1/26 7:20,28.218,28.292,6606.46,226.2,0.84399998
2021/1/26 8:20,25.51,27.775999,6542.6802,224.10001,0.83200002
2021/1/26 9:20,25.641,27.525,6455.8999,225.10001,0.838
2021/1/26 10:20,12.49,12.824,2802.52,217.8,0.88599998
2021/1/26 11:20,12.57,12.593,2762.3799,216.8,0.88
2021/1/26 12:20,12.5,12.442,2790.8,217.10001,0.86000001
2021/1/26 13:20,20.17,12.487,2688.6201,215.60001,0.89499998
2021/1/26 14:20,24.57,22.436001,5022.75,223.8,0.87800002
2021/1/26 15:20,19.93,27.836,6473.9102,226.2,0.84799999
2021/1/26 16:20,22.42,17.306,3830.8401,222.8,0.88599998
2021/1/26 17:20,21.779,19.319,4284.7002,224.39999,0.88800001
2021/1/26 18:20,24.34,25.296,5883.3799,226.39999,0.84799999
2021/1/26 19:20,21.651,17.356001,3829.1101,220.5,0.884
2021/1/26 20:20,25.281,25.507999,5866.6699,223.8,0.85299999
2021/1/26 21:20,25.199,25.158001,5838.0298,226.10001,0.85000002
2021/1/26 22:20,25.26,24.952999,5835,226.89999,0.84399998
2021/1/26 23:20,24.57,24.979,5913.1001,226.8,0.833
2021/1/27 0:20,18.34,19.076,4342.3999,225.7,0.866
2021/1/27 1:20,23.41,25.482,5909.8398,227.3,0.85299999
2021/1/27 2:20,24.08,18.728001,4261.27,225.89999,0.86699998
2021/1/27 3:20,24.231,24.847,6028.73,229.10001,0.81599998
2021/1/27 4:20,21.129,18.999001,4271.0298,227.3,0.88200003
2021/1/27 5:20,24.509,19.657,4508.7998,231.39999,0.87199998
2021/1/27 6:20,20.68,19.441,4448.9302,232.89999,0.87699997
2021/1/27 7:20,24.65,19.667999,4566.5098,238.10001,0.875
2021/1/27 8:20,24.76,24.681,5758.2002,240.89999,0.87699997
2021/1/27 9:20,19.811,21.368,5081.54,239.89999,0.85699999
2021/1/27 10:20,25.051,25.676001,6217.6899,234,0.82800001
2021/1/27 11:20,25.08,24.899,5885.7598,231.10001,0.84299999
2021/1/27 12:20,21.869,25.563999,6064.7402,232.7,0.84399998
2021/1/27 13:20,23.84,17.451,4000.5,226.60001,0.86199999
2021/1/27 14:20,24.98,25.132999,5827.6201,232.10001,0.86299998
2021/1/27 15:20,23.74,25.17,6008.3398,233.3,0.83899999
2021/1/27 16:20,22.709,17.284,4000.0601,232.8,0.86699998
2021/1/27 17:20,24.791,24.257,5853,240,0.84399998
2021/1/27 18:20,24.981,24.989,5909.8398,243.2,0.87
2021/1/27 19:20,25.01,24.759001,5786.1802,233.8,0.86000001
2021/1/27 20:20,21.878,25.329,6007.6899,229.7,0.83700001
2021/1/27 21:20,25.311,30.000999,7093.7202,230.60001,0.84200001
2021/1/27 22:20,22.59,24.921,5943.25,229.8,0.833
2021/1/27 23:20,23.971,25.169001,5811.5698,231.2,0.86500001
2021/1/28 0:20,18.888,22.950001,5535.3901,238.60001,0.84100002
2021/1/28 1:20,20.291,18.969,4306.3901,239.2,0.89899999
2021/1/28 2:20,23.16,24.389,5911.1499,240.60001,0.84100002
2021/1/28 3:20,24.78,24.424999,5924.8101,236.7,0.83200002
2021/1/28 4:20,23.031,24.759001,5887.7202,235.10001,0.847
2021/1/28 5:20,24.42,19.483,4515.7402,231.39999,0.86199999
2021/1/28 6:20,22.148,24.973,5882.73,234.2,0.85299999
2021/1/28 7:20,24.272,22.353001,5604.1699,231.2,0.792
2021/1/28 8:20,21.068,24.285999,5828.9199,233.2,0.83399999
2021/1/28 9:20,17.67,17.759001,4081.6299,225,0.85600001
2021/1/28 10:20,17.83,17.768,3996.1599,225.8,0.87800002
2021/1/28 11:20,17.641,18.254999,4152.3599,225.10001,0.866
2021/1/28 12:20,23,16.563999,3686.1399,228.3,0.89399999
2021/1/28 13:20,24.24,24.559,5541.4702,233.8,0.89300001
2021/1/28 14:20,24.35,24.559999,5718.71,234.2,0.86400002
2021/1/28 15:20,24.14,23.889999,5722.3999,231.7,0.833
2021/1/28 16:21,24.33,24.27,5778.1602,231,0.83700001
2021/1/28 17:21,24.51,24.551001,5790.96,229.89999,0.84299999
2021/1/28 18:21,24.279,24.719999,5684,233.7,0.875
2021/1/28 19:21,24.141,24.106001,5530.3999,234.8,0.87900001
2021/1/28 20:21,24.07,23.778,5653.6299,240.3,0.85799998
2021/1/28 21:21,24.299,24.104,5718.0601,242.89999,0.86500001
2021/1/28 22:21,24.092,24.343,5721.75,240.8,0.87
2021/1/28 23:21,24.148,24.792999,6130.2598,236,0.81300002
2021/1/29 0:21,24.452,24.202,5937.1802,239.2,0.82700002
2021/1/29 1:21,19.169,24.295,5692.6802,238.5,0.86799997
2021/1/29 2:21,0,0,0,0,0
2021/1/29 3:21,53.411,0,0,0,0
2021/1/29 4:22,25.41,0,0,0,0
2021/1/29 5:22,24.388,24.631001,5928.5,236.10001,0.838
2021/1/29 6:22,24.661,24.257999,5692.6802,236.10001,0.861
2021/1/29 7:22,24.24,24.214001,5756.46,232.7,0.84200001
2021/1/29 8:22,25.199,25.121,5906.1602,231.2,0.84899998
2021/1/29 9:22,25.231,25.243999,6005.2998,229.60001,0.83499998
2021/1/29 10:22,25.031,25.448,6080.7998,229.8,0.83099997
2021/1/29 11:22,24.978,24.987,5803.54,229.10001,0.85500002
2021/1/29 12:22,24.961,24.66,5802.8901,229.7,0.84500003
2021/1/29 13:22,25.18,25.111,5940.8701,228.60001,0.83700001
2021/1/29 14:22,23.58,25.094,5785.5298,229.39999,0.86299998
2021/1/29 15:22,22.529,25.082001,5990.3301,230.39999,0.833
2021/1/29 16:22,25.131,25.281,6008.9902,228,0.83200002
2021/1/29 17:22,23.949,24.711,5765.1401,229.8,0.85299999
2021/1/29 18:22,24.221,18.129999,4029.78,225.7,0.889
2021/1/29 19:22,25.5,25.299,5958.2202,229.8,0.84399998
2021/1/29 20:22,25.01,25.322001,5875.7798,230.8,0.86000001
2021/1/29 21:22,25.08,24.986,5848.0098,231.60001,0.85399997
2021/1/29 22:22,25.301,24.870001,5774.25,232.3,0.86299998
2021/1/29 23:22,24.959,25.287001,5863.4199,236.5,0.87300003
2021/1/30 0:22,24.91,25.174999,6106.1802,237.8,0.83399999
2021/1/30 1:22,24.871,25.120001,5788.5698,239.10001,0.88499999
2021/1/30 2:22,25.139,25.254999,5864.0698,236.10001,0.87099999
2021/1/30 3:22,24.781,25.256001,5892.0498,235.60001,0.86500001
2021/1/30 4:22,25,25.211,5991.6299,236.39999,0.85000002
2021/1/30 5:22,22.519,24.551001,6196.6499,241.60001,0.80699998
2021/1/30 6:22,24.87,24.594,5900.0801,239,0.847
2021/1/30 7:22,24.839,24.653,5879.04,238,0.85000002
2021/1/30 8:22,24.981,24.593,5907.46,234.60001,0.83600003
2021/1/30 9:22,25.291,25.075001,6074.0698,229.39999,0.81800002
2021/1/30 10:22,25.18,25.374001,6190.3599,227.2,0.80699998
2021/1/30 11:22,25.109,25.76,5731.0801,229.7,0.89899999
2021/1/30 12:22,25.029,24.804001,5571.8398,231.39999,0.89200002
2021/1/30 13:22,24.83,24.559,5731.5098,231.8,0.85699999
2021/1/30 14:22,24.75,24.969,5967.5498,232.2,0.83600003
2021/1/30 15:22,24.932,25.039,5943.8999,231.8,0.84100002
2021/1/30 16:22,24.609,24.443001,5663.6099,232.10001,0.86400002
2021/1/30 17:22,21.19,24.658001,5573.1401,232.39999,0.88800001
2021/1/30 18:22,24.951,18.723,4294.0298,230.89999,0.87099999
2021/1/30 19:22,24.59,24.875,6109.8701,235.39999,0.81800002
2021/1/30 20:22,23.619,19.039,4378.8501,231.5,0.87
2021/1/30 21:22,25.48,24.686001,6037.4102,236.2,0.824
2021/1/30 22:22,25.789,26.388,6463.9302,237.3,0.824
2021/1/30 23:22,25.561,25.923,6324.21,236.60001,0.82700002
2021/1/31 0:22,25.57,25.184999,6284.5098,237.10001,0.80800003
2021/1/31 1:22,25.821,25.657,6286.25,236.8,0.82300001
2021/1/31 2:22,25.67,25.82,6335.9302,235.10001,0.81800002
2021/1/31 3:22,25.548,25.809,6212.7002,237.39999,0.83999997
2021/1/31 4:22,25.83,25.489,6226.3701,237.10001,0.82599998
2021/1/31 5:22,25.612,25.885,6431.8198,238.39999,0.81400001
2021/1/31 6:22,25.558,25.882999,6323.5601,238.10001,0.82800001
2021/1/31 7:22,25.541,24.990999,6152.6099,237.2,0.81999999
2021/1/31 8:22,25.7,24.959999,6256.0898,235.89999,0.801
2021/1/31 9:22,25.781,25.893,6321.6099,234.10001,0.82099998
2021/1/31 10:22,25.68,25.323,5953.23,230.89999,0.84799999
2021/1/31 11:22,25.789,25.257,6112.9102,232.8,0.82599998
2021/1/31 12:22,25.47,25.688,6251.1001,233.60001,0.82300001
2021/1/31 13:22,25.42,25.84,6265.8501,231.60001,0.82200003
2021/1/31 14:22,25.629,25.361,6222.0298,231.60001,0.81099999
2021/1/31 15:22,25.461,25.506001,5926.5498,231,0.85900003
2021/1/31 16:22,25.35,25.532,6015.0601,233.89999,0.85299999
2021/1/31 17:22,25.55,25.816,6046.0898,233,0.85600001
2021/1/31 18:23,25.219,25.054001,5725.4399,233.3,0.88
2021/1/31 19:23,25.221,24.825001,5905.5,237.39999,0.85100001
2021/1/31 20:23,25.359,25.461,6229.4102,238.60001,0.82800001
2021/1/31 21:23,25.151,25.392,6311.6299,240.60001,0.81800002
2021/1/31 22:23,25.099,24.802,6072.77,241.2,0.833
2021/1/31 23:23,25.25,24.878,6179.29,240.60001,0.81900001
2021/2/1 0:23,25.42,25.479,6488.8701,243.39999,0.80199999
2021/2/1 1:23,25.221,25.493,6353.2798,242.8,0.81999999
2021/2/1 2:23,25.25,25.003,6374.98,243.10001,0.801
2021/2/1 3:23,25.41,25.030001,6325.2998,246.10001,0.81400001
2021/2/1 4:23,25.26,25.479,6536.3901,243.2,0.796
2021/2/1 5:23,25.26,25.365999,6504.9302,244.5,0.79799998
2021/2/1 6:23,25.519,25.148001,6148.9199,243.10001,0.838
2021/2/1 7:23,25.432,25.125,5972.98,239.60001,0.85600001
2021/2/1 8:23,25.51,25.364,6245.46,241.60001,0.82800001
2021/2/1 9:23,25.419,26.039,6350.6802,235.10001,0.824
2021/2/1 10:23,25.69,25.433001,6286.8999,231.10001,0.80400002
2021/2/1 11:23,25.369,25.969999,6322.9102,229,0.81300002
2021/2/1 12:23,22.961,18.858,4508.7998,228.5,0.82800001
2021/2/1 13:23,24.119,24.988001,5953.23,229.8,0.83399999
2021/2/1 14:23,18.531,18.191999,4327.4399,225.5,0.82599998
2021/2/1 15:23,23.889,18.163,4126.3301,223.39999,0.86299998
2021/2/1 16:23,25.811,25.304001,5981.2202,229.60001,0.83999997
2021/2/1 17:23,25.75,25.955,6416.4102,229.2,0.80000001
2021/2/1 18:23,25.689,26.962,6787.1802,232,0.79000002
2021/2/1 19:23,26.022,25.686001,6299.2598,231.39999,0.81099999
2021/2/1 20:23,23.279,25.615,6082.75,232.10001,0.84100002
2021/2/1 21:23,24.439,25.372,6154.9902,234.89999,0.82800001
2021/2/1 22:23,25.791,26.674,6650.9302,238.89999,0.81199998
2021/2/1 23:23,24.11,25.570999,6431.1699,243.39999,0.81300002
2021/2/2 0:23,24.109,25.334999,6199.6802,244.3,0.83999997
2021/2/2 1:23,25.731,25.992001,6351.98,244.3,0.84100002
2021/2/2 2:23,25.89,25.507999,6320.96,243.8,0.82700002
2021/2/2 3:23,25.651,25.257,6517.29,245.89999,0.796
2021/2/2 4:23,21.029,25.632999,6430.0801,242.60001,0.81400001
2021/2/2 5:23,26.029,16.572001,4003.1001,237.10001,0.83700001
2021/2/2 6:23,25.842,25.823,6536.3901,242.5,0.80599999
2021/2/2 7:23,25.889,25.856001,6673.9302,244,0.792
2021/2/2 8:23,26.019,25.879,6472.1699,239.5,0.81099999
2021/2/2 9:23,24.57,24.028999,5979.9199,234.8,0.80500001
2021/2/2 10:23,21.5,24.149,6031.3301,235.8,0.80400002
2021/2/2 11:23,23.901,23.461,5714.8101,234.8,0.824
2021/2/2 12:23,18.5,22.719999,5532.3599,236.3,0.82800001
2021/2/2 13:23,24.109,23.716999,5947.1602,237.5,0.80400002
2021/2/2 14:23,24.17,24.222,5976.23,233.3,0.81
